total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
3,0.03529411764705882,5039825.0,0.008812367812734263,1410391.0,5039825.0,1410391.0,0,0.0,1,perf_cache_references
4,0.06666666666666667,2988581.1666666665,0.005179551134051144,3004966.408395978,879314.5,3194993.0,1,0.3333333333333333,2,perf_cache_references
4,0.07692307692307693,1283743.0,0.0022079328760254056,813319.5542455454,1025485.3333330154,970675.1666665077,1,0.3333333333333333,3,perf_cache_references
4,0.10810810810810811,2528554.6666666665,0.004341075214208273,508817.860361042,2789785.5,580656.75,0,0.0,4,perf_cache_references
6,0.18181818181818182,1335239.0799999952,0.002281730129662487,1257346.9093185677,773119.6000000238,1528472.1999999285,1,0.2,5,perf_cache_references
5,0.04,996602.0,0.008086280947620324,844179.8446359045,689755.0,1014004.5,1,0.25,1,perf_cache_misses
5,0.07575757575757576,1188252.875,0.009444675525688612,1466394.8288804407,538876.25,1571667.375,1,0.25,2,perf_cache_misses
3,0.06521739130434782,2339121.5,0.018652311747566482,456249.83333300054,2339121.5,456249.83333300054,0,0.0,3,perf_cache_misses
2,0.06666666666666667,3969769.799999997,0.031009325316669906,0.0,3969769.799999997,0.0,0,0.0,5,perf_cache_misses
7,0.07777777777777778,99378830.0,0.005750175742249088,115958600.0421535,71184167.5,69966564.75,1,0.16666666666666666,1,perf_branches
4,0.05333333333333334,71427131.16666667,0.004215832671598187,44810929.23686896,88853115.0,52766280.75,1,0.3333333333333333,2,perf_branches
6,0.13333333333333333,91442978.2666668,0.005321796453250324,54682380.54046415,70073997.33333397,42396971.33333397,1,0.2,3,perf_branches
4,0.10526315789473684,50116832.916666664,0.0029439333002349763,40011722.8172026,30595394.0,45995565.125,1,0.3333333333333333,4,perf_branches
6,0.05172413793103448,4903176.2,0.00894803218755949,3058547.1821525595,4404230.0,2895794.0,1,0.2,1,perf_branch_misses
3,0.04918032786885246,2463337.0,0.004599661463801891,1687532.0,2463337.0,1687532.0,1,0.5,2,perf_branch_misses
5,0.1111111111111111,1259489.4166667461,0.0023443241564933006,727413.5831007821,1055516.3333330154,923479.0833337307,1,0.25,3,perf_branch_misses
4,0.09302325581395349,1616969.3333333333,0.002998919134981801,1094971.9919490775,2240453.75,1227556.875,1,0.3333333333333333,4,perf_branch_misses
3,0.0967741935483871,2106266.099999994,0.003925851401967368,728492.5000000298,2106266.099999994,728492.5000000298,0,0.0,5,perf_branch_misses
5,0.05319148936170213,34461.0,0.015358108520650619,26873.43062394528,23783.5,25928.5,1,0.25,1,perf_cpu_clock
3,0.05084745762711865,17741.25,0.00810723183587074,16714.75,17741.25,16714.75,1,0.5,2,perf_cpu_clock
6,0.1111111111111111,18013.933333399986,0.008007683801294546,16076.810524461263,19301.33333399985,15411.0,1,0.2,3,perf_cpu_clock
2,0.05,3537.75,0.0016248721293035831,0.0,3537.75,0.0,0,0.0,4,perf_cpu_clock
4,0.125,11414.73333333324,0.005163497069396236,9495.059191436912,10014.19999999972,11565.600000000093,1,0.3333333333333333,5,perf_cpu_clock
3,0.0297029702970297,19928.5,0.009134168716623743,11118.5,19928.5,11118.5,1,0.5,1,perf_task_clock
3,0.05172413793103448,11290.0,0.0051917677601338915,5031.0,11290.0,5031.0,0,0.0,2,perf_task_clock
4,0.08888888888888889,14874.555555666642,0.006702261935225487,9876.511729761243,13379.0,12026.666666500038,1,0.3333333333333333,3,perf_task_clock
8,0.17777777777777778,3694.785714285714,0.0016693088973386485,4007.092113251408,916.25,6461.5,2,0.2857142857142857,4,perf_task_clock
4,0.10256410256410256,11256.866666666698,0.005098695678076897,5181.610185604045,13837.200000000186,5939.699999999953,0,0.0,5,perf_task_clock
6,0.06315789473684211,687.4,0.011498444347796996,789.8649504820428,449.0,312.0,1,0.2,1,perf_faults
4,0.06779661016949153,1240.3333333333333,0.020548418003749628,873.9302349475932,1366.5,1064.75,1,0.3333333333333333,2,perf_faults
6,0.08823529411764706,652.2,0.010502471832857383,487.58076743676014,646.6666669999977,595.3333339999954,1,0.2,3,perf_faults
2,0.05555555555555555,60.5,0.001024108877161949,0.0,60.5,0.0,0,0.0,4,perf_faults
5,0.13513513513513514,1162.8500000000004,0.01859013300933624,866.085508191889,1022.4000000000015,1444.6499999999996,1,0.25,5,perf_faults
4,0.19047619047619047,23321268.92300002,0.02420657229736715,10582392.081917662,29148551.59800005,11937864.789499998,0,0.0,1,weights
5,0.4166666666666667,37405437.18199998,0.03593728905804408,10466858.203745395,39277489.58225,14303948.690000057,0,0.0,2,weights
3,0.375,50674203.564499974,0.05007082125110622,2225884.6731669903,50674203.564499974,2225884.6731669903,0,0.0,3,weights
6,0.09230769230769231,92500207.33333358,0.0032557263498033664,117290985.92310353,54156844.33333588,72497208.66666794,1,0.2,3,perf_L1_dcache_loads
