Key,Median,IQR
1,0.097157063969115,0.2586664358906671
2,0.179247990815155,0.6053114217470366
3,0.22476477946375156,0.5331503183520913
5,0.27919217961112897,0.2834122859661767
4,0.34823329076202636,0.542776737560696
