Key,Median,IQR
2,0.179247990815155,0.5694000689373795
1,0.1865166949632145,0.35451966538979146
3,0.25608435040080885,0.484361570070348
5,0.29022988505747127,0.26797140309742273
4,0.4072258533042846,0.5054604596981996
