Key,Median,IQR
perf_task_clock,7,24.0
perf_cache_misses,7,12.0
perf_cache_references,18,8.0
weights,23,11.0
perf_faults,25,22.0
perf_cycles,27,5.0
time,28,64.0
perf_cpu_clock,34,38.0
perf_L1_dcache_loads,35,8.0
perf_branch_misses,86,65.0
perf_instructions,87,117.0
perf_branches,88,49.0
energy,89,95.0
perf_time,121,51.0
