Key,Median,IQR
perf_branches,2,2.0
weights,2,1.0
perf_time,2,1.0
perf_cycles,2,3.0
perf_instructions,2,20.0
perf_cpu_clock,4,1.0
perf_branch_misses,4,3.0
energy,6,2.0
perf_cache_misses,6,24.0
perf_faults,7,3.0
time,8,25.0
perf_cache_references,8,101.0
perf_task_clock,9,26.0
perf_L1_dcache_loads,34,126.0
