total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
4,0.0625,47654809.13333336,0.04407281036901292,67219165.72356334,222294.60000002384,71345930.40000004,1,0.3333333333333333,5,perf_branch_misses
13,0.026262626262626262,30430728.083333332,0.06621327783352983,49172035.67143314,2627992.5,30605212.75,3,0.25,1,energy
6,0.046511627906976744,70176309.6666666,0.15728491998829167,138890106.40389332,357403.3333339989,2150366.000000015,1,0.2,3,energy
5,0.03968253968253968,26148101.9375,0.05874176172145706,40548522.1861839,3097259.375,25173047.4375,1,0.25,4,energy
7,0.03056768558951965,6467651.833333333,0.00012410614240336153,10717917.552320125,1402036.5,2692556.25,1,0.16666666666666666,1,perf_instructions
9,0.05357142857142857,373406434.625,0.007165015552143202,978807662.2945751,3047093.25,4080192.5,1,0.125,2,perf_instructions
8,0.06666666666666667,294972745.60714287,0.005659994425404716,717867181.7784214,1352494.75,3761045.625,1,0.14285714285714285,4,perf_instructions
7,0.03056768558951965,622128173.0555559,0.01193822485504353,1383574578.3958418,1055292.6666641235,10017990.083328247,1,0.16666666666666666,3,perf_instructions
6,0.0379746835443038,8149920931.719999,0.15639024603718382,16298995226.053057,463381.0,776307.7999992371,1,0.2,5,perf_instructions
12,0.031578947368421054,42205616.81818182,0.004887720057174899,100674595.88895528,358190.0,2186357.0,2,0.18181818181818182,1,perf_branches
10,0.05235602094240838,742949496.8333334,0.08603216555522578,1800816804.70786,616074.5,341847743.5,1,0.1111111111111111,2,perf_branches
4,0.039603960396039604,109224.41666666667,1.2648446375373086e-05,90068.83263517902,50237.75,97770.25,1,0.3333333333333333,4,perf_branches
5,0.06097560975609756,123814963.4000001,0.01433759613597281,214196383.83295178,216206.5,123986531.59999895,1,0.25,5,perf_branches
8,0.011126564673157162,20295293.10442857,0.13202425403889514,14100344.836631237,16534105.61,23099508.774000004,2,0.2857142857142857,1,weights
4,0.009925558312655087,19998014.4305,0.22653281979622725,19940378.61981615,9749508.479499996,22752014.0555,1,0.3333333333333333,2,weights
7,0.016355140186915886,20829724.2505,0.1393590309393287,17714414.87660754,21259775.147666503,19245127.019582488,1,0.16666666666666666,3,weights
9,0.09090909090909091,7019703.552593751,0.05163336556320965,6071069.973642767,4255884.411000006,9538132.313625008,3,0.375,4,weights
13,0.021172638436482084,956139836.6666666,0.06583736011670645,2102229380.6427622,32825881.0,200373450.5,2,0.16666666666666666,1,perf_L1_dcache_loads
