Item_Retry,Normalized_MAD
time_1,0.1419630981371234
time_2,0.1744036080133756
time_3,0.17028001133034987
time_4,0.10172920945019333
time_5,0.14539261162942474
perf_time_1,0.1545022040194576
perf_time_2,0.20349602380538603
perf_time_3,0.18064963737507483
perf_time_4,0.21494297501728526
perf_time_5,0.16708593391100654
perf_instructions_1,0.2106903198885614
perf_instructions_2,0.214715515884156
perf_instructions_3,0.17343348079767784
perf_instructions_4,0.22528094426925607
perf_instructions_5,0.21375216304040512
perf_cycles_1,0.1927565624151013
perf_cycles_2,0.1923453883416926
perf_cycles_3,0.10953145988613248
perf_cycles_4,0.09624575863509215
perf_cycles_5,0.16842934881010058
perf_cache_references_1,0.24881984240149504
perf_cache_references_2,0.19508073408392534
perf_cache_references_3,0.25016037464534163
perf_cache_references_4,0.18200455064300614
perf_cache_references_5,0.13232553329088034
perf_cache_misses_1,0.3157142756325296
perf_cache_misses_2,0.33552300412313857
perf_cache_misses_3,0.3537545131333536
perf_cache_misses_4,0.4716948861959466
perf_cache_misses_5,0.35676633637483524
perf_branches_1,0.1999889010719768
perf_branches_2,0.20761668527148047
perf_branches_3,0.20967768856806618
perf_branches_4,0.21397705630422686
perf_branches_5,0.18561592667150648
perf_branch_misses_1,0.18116370149758412
perf_branch_misses_2,0.09634536461441418
perf_branch_misses_3,0.09686821452001679
perf_branch_misses_4,0.18523299274617866
perf_branch_misses_5,0.11608145516962676
perf_cpu_clock_1,0.8743325155336523
perf_cpu_clock_2,0.5651748871113167
perf_cpu_clock_3,0.415473004118003
perf_cpu_clock_4,0.3830612886939914
perf_cpu_clock_5,0.3276288295356741
perf_task_clock_1,0.8993223134362921
perf_task_clock_2,0.5966473649929855
perf_task_clock_3,0.539942106308866
perf_task_clock_4,0.3493016064325598
perf_task_clock_5,0.2551852664467706
perf_faults_1,0.13709174546146505
perf_faults_2,0.13623630604458103
perf_faults_3,0.1198094087906636
perf_faults_4,0.12105234424483631
perf_faults_5,0.08589250252707174
weights_1,0.7555662918097122
weights_2,0.5996844847909305
weights_3,0.39880906793964727
weights_4,0.32831651548309876
weights_5,0.34129377267934874
energy_1,0.15526853576893707
energy_2,0.13986727916145492
energy_3,0.15643214534796646
energy_4,0.19249720921174188
energy_5,0.12134108709043877
perf_L1_dcache_loads_1,0.20286864842902802
perf_L1_dcache_loads_2,0.1755059464322396
perf_L1_dcache_loads_3,0.21179766852489182
perf_L1_dcache_loads_4,0.1772884006555736
perf_L1_dcache_loads_5,0.15105316036969327
