Item_Retry,Normalized_MAD
time_1,0.21865646822703944
time_2,0.09917520782993552
time_3,0.07859578748753843
time_4,0.1665318067053599
time_5,0.1382176938780612
perf_time_1,0.21266440484601495
perf_time_2,0.1784861328244142
perf_time_3,0.1192726162656823
perf_time_4,0.08254551833464373
perf_time_5,0.10041135239685799
perf_instructions_1,0.17035571987163536
perf_instructions_2,0.12619732811345916
perf_instructions_3,0.119282557864921
perf_instructions_4,0.09648364928393904
perf_instructions_5,0.11165626261336854
perf_cycles_1,0.2508519012530705
perf_cycles_2,0.14667953870559775
perf_cycles_3,0.09180623837306198
perf_cycles_4,0.09071617872723467
perf_cycles_5,0.10228707503278771
perf_cache_references_1,0.26468879984499905
perf_cache_references_2,0.17445332024705115
perf_cache_references_3,0.15807811375722683
perf_cache_references_4,0.11350826896324044
perf_cache_references_5,0.19550162273094907
perf_cache_misses_1,0.2510638299662323
perf_cache_misses_2,0.5486333083559704
perf_cache_misses_3,0.36469872728019764
perf_cache_misses_4,0.3327573532225807
perf_cache_misses_5,0.2967624704930527
perf_branches_1,0.128501850916013
perf_branches_2,0.1342028680796935
perf_branches_3,0.19671368547431478
perf_branches_4,0.09740080404196472
perf_branches_5,0.1532263746712297
perf_branch_misses_1,0.2086181922040831
perf_branch_misses_2,0.04297454717098027
perf_branch_misses_3,0.1963473196100351
perf_branch_misses_4,0.03679046464156071
perf_branch_misses_5,0.0859791241887142
perf_cpu_clock_1,0.4503808164852517
perf_cpu_clock_2,0.4212859810503955
perf_cpu_clock_3,0.30560125904604796
perf_cpu_clock_4,0.22806338792147113
perf_cpu_clock_5,0.2461438466818708
perf_task_clock_1,0.6003344603676525
perf_task_clock_2,0.32781947336982703
perf_task_clock_3,0.2806797777847912
perf_task_clock_4,0.22173443508575838
perf_task_clock_5,0.18176425260222367
perf_faults_1,0.048626395876922836
perf_faults_2,0.04846115527666254
perf_faults_3,0.05155419654533699
perf_faults_4,0.030663448164600832
perf_faults_5,0.0515849183049434
weights_1,0.5904993251138054
weights_2,0.44897308876660247
weights_3,0.5043110051493003
weights_4,0.3694616941973102
weights_5,0.26934989474738685
energy_1,0.10925319788565975
energy_2,0.09892951302793258
energy_3,0.11680097788605669
energy_4,0.190566889498424
energy_5,0.1822550451799196
perf_L1_dcache_loads_1,0.0974385257631457
perf_L1_dcache_loads_2,0.19309500849966102
perf_L1_dcache_loads_3,0.10877689955045297
perf_L1_dcache_loads_4,0.151509252241883
perf_L1_dcache_loads_5,0.11651606621687012
