Item_Retry,Normalized_MAD
energy_2,0.6166439192417713
energy_5,0.5587044055775531
perf_branches_3,0.7290570445059643
weights_5,0.4590425186268009
perf_faults_1,0.050334607216551544
perf_faults_3,0.057326012748198374
perf_faults_4,0.037049282994509596
perf_faults_5,0.07209857819479214
perf_cpu_clock_1,1.066527741152064
perf_cpu_clock_2,0.638779648506582
perf_cpu_clock_3,0.4998974882539168
perf_cpu_clock_4,0.27410112238794077
perf_cpu_clock_5,0.4457520749261267
perf_task_clock_1,0.969304034970388
perf_task_clock_2,0.6342758385187589
perf_task_clock_3,0.27960334354884775
perf_task_clock_4,0.2599208884762764
perf_task_clock_5,0.3185869968678821
time_1,0.4244897361878045
time_2,0.6778107776988376
time_3,0.4900099502924428
time_4,0.5776302964268512
time_5,0.4926311924394009
perf_time_1,0.49400304184818117
perf_time_3,0.5565208197368005
perf_time_4,0.6659586709403138
perf_time_5,0.5045265955534929
perf_cycles_1,0.45636166109142934
perf_cycles_2,0.34511063801906794
perf_cycles_3,0.6267272045020996
perf_cycles_5,0.582924677130204
perf_cache_references_1,0.7837487336624817
perf_cache_references_2,0.8076870966681206
perf_time_2,0.6158309002691376
perf_cycles_4,0.6359314669920897
perf_cache_references_3,0.7689177147935818
perf_cache_references_4,0.8165885763377368
perf_cache_references_5,0.835270893107667
perf_cache_misses_1,0.28139994783571115
perf_cache_misses_2,0.22641769509256215
perf_cache_misses_3,0.3062116945340624
perf_cache_misses_4,0.3674070893720113
perf_cache_misses_5,0.28050447620429947
perf_branch_misses_1,0.4700122596387291
perf_branch_misses_2,0.39745546750880045
perf_branch_misses_3,0.6268410041896237
perf_branch_misses_4,0.6234455731697923
perf_branch_misses_5,0.5611259579712147
energy_1,0.5843548576319391
energy_3,0.7707889276876295
energy_4,0.653353113165533
perf_instructions_1,0.5499939711101686
perf_instructions_2,0.6406373289322845
perf_instructions_4,0.3992410707408736
perf_instructions_3,0.5548665805586666
perf_instructions_5,0.6874018986749127
perf_branches_1,0.6149400542611758
perf_branches_2,0.6381296048708647
perf_branches_4,0.5192366980738902
perf_branches_5,0.7461603853297042
weights_1,0.6099729038346182
weights_2,0.56899499228087
weights_3,0.5550027005966804
weights_4,0.30471376439815334
perf_L1_dcache_loads_1,0.594632361151356
perf_L1_dcache_loads_2,0.5955429743462657
perf_L1_dcache_loads_3,0.5925382667398591
perf_L1_dcache_loads_4,0.59790575258878
perf_L1_dcache_loads_5,0.5937978703999268
perf_faults_2,0.030139343249941986
