Key,Median,IQR
2,0.009053028566188271,0.022017897135220878
3,0.01671281341332103,0.03065921251200439
1,0.02580486952404039,0.06255984930423152
4,0.03354488228824018,0.11383469701371501
5,0.09072931498180667,0.7717792472724689
