total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
4,0.022099447513812154,479550.1666666667,0.025969692811304873,393570.9841753101,399438.5,477005.0,1,0.3333333333333333,4,perf_cache_misses
6,0.0392156862745098,368035.0,0.01983344273203145,258545.3316725094,284035.0,138452.0,1,0.2,5,perf_cache_misses
15,0.02130681818181818,3376436.214285714,0.029632695552241135,5359557.048254711,667101.0,3995666.0,3,0.21428571428571427,1,perf_branch_misses
12,0.05853658536585366,4634124.954545454,0.03955954692227728,8542709.04430901,1468719.0,3905299.5,1,0.09090909090909091,2,perf_branch_misses
8,0.041666666666666664,5570969.190476285,0.04874548036928123,8352384.988875495,2252020.333333999,4779726.1666665,1,0.14285714285714285,3,perf_branch_misses
4,0.027210884353741496,11043422.5,0.09348986777346997,9917415.037327748,8929465.5,12007542.25,1,0.3333333333333333,4,perf_branch_misses
7,0.05555555555555555,7128723.633333333,0.06007599314753292,9195994.978781618,3229776.8999999985,5960414.850000005,1,0.16666666666666666,5,perf_branch_misses
8,0.03463203463203463,75605909.047619,0.10002024420100325,96509845.4447337,50236364.66666603,66632861.16666651,1,0.14285714285714285,3,energy
5,0.049019607843137254,112989217.8125,0.15442700028824397,121060952.14592735,70085283.0,156417189.6875,1,0.25,4,energy
13,0.02631578947368421,3815268692.25,0.050202191404777684,5581019561.814066,1104611001.5,4043947261.75,3,0.25,1,perf_instructions
7,0.026515151515151516,9219212672.083334,0.10520404636149726,9105504350.203531,6431334710.75,17394492694.75,2,0.3333333333333333,2,perf_instructions
5,0.030864197530864196,8472820451.0,0.09745474054594085,11378025226.28894,3090318747.125,11498190674.125,1,0.25,4,perf_instructions
9,0.04945054945054945,6364917695.791666,0.07211787075221056,9254529100.79562,1824057514.5,7516555883.666658,2,0.25,3,perf_instructions
7,0.10294117647058823,5869071739.166665,0.06852372803733289,9213113719.551786,1740825224.399994,4477861780.900002,1,0.16666666666666666,5,perf_instructions
14,0.02385008517887564,708528818.7692307,0.04820439879707372,1297456544.238249,144833509.0,756317791.0,2,0.15384615384615385,1,perf_branches
8,0.02711864406779661,1388299698.0714285,0.09123927592255189,1512442385.1496828,876907711.0,904874857.25,1,0.14285714285714285,2,perf_branches
5,0.027472527472527472,1769264457.375,0.10687702414569539,1841474251.553708,1151240278.0,2339300072.5,1,0.25,4,perf_branches
7,0.0660377358490566,1397389747.6000001,0.08798525055081272,1649646974.6629794,838095019.0,1799072175.0500002,1,0.16666666666666666,5,perf_branches
12,0.031088082901554404,2894256110.6812725,0.08003062101325867,4000523915.623655,678987088.2139997,4703760172.5205,3,0.2727272727272727,1,weights
9,0.046875,2538290905.2053127,0.07406181889432126,5107220469.2950325,638936750.4927502,969837415.311624,1,0.125,2,weights
7,0.04861111111111111,4063435264.9776115,0.1158841654879011,4664037151.414756,2441111045.1450005,2998559882.733754,1,0.16666666666666666,3,weights
7,0.047619047619047616,3614335201.6861253,0.11038483636729632,4614227648.53362,1775229047.630001,3888808163.6307473,1,0.16666666666666666,4,weights
6,0.01680672268907563,2669172675.2,0.11926493135251241,3143616384.483677,1330592591.0,1994751499.0,1,0.2,1,perf_L1_dcache_loads
8,0.02056555269922879,2296549659.0,0.10138964113788697,3210515674.484033,138594270.0,3776804780.25,2,0.2857142857142857,2,perf_L1_dcache_loads
6,0.04918032786885246,2079559084.6666667,0.09393441910195717,2714683554.8157644,1331642223.333332,1202646122.333334,1,0.2,3,perf_L1_dcache_loads
7,0.043478260869565216,2278966762.2916665,0.10007026761871154,2722914554.5521517,1011811686.375,3570390846.5,2,0.3333333333333333,4,perf_L1_dcache_loads
4,0.056338028169014086,3433647453.1333337,0.14527993884042903,3172252895.8377943,1227462654.7999992,3382949028.499998,1,0.3333333333333333,5,perf_L1_dcache_loads
7,0.03888888888888889,12.166666666666666,0.00015865150566798803,23.46924701722566,1.0,3.75,1,0.16666666666666666,2,perf_faults
