Key,Median,IQR
energy,2,1.0
perf_branches,2,0.0
perf_task_clock,2,0.0
time,2,0.0
perf_time,2,0.0
perf_cycles,2,0.0
perf_branch_misses,2,0.0
perf_instructions,2,0.0
perf_L1_dcache_loads,2,0.0
weights,3,3.0
perf_cpu_clock,3,90.0
perf_faults,26,0.0
perf_cache_references,26,24.0
perf_cache_misses,26,58.0
