total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
9,0.14516129032258066,15.625,0.004885866166353971,20.711267214033818,3.6666665000000194,19.99999975000003,2,0.25,3,perf_faults
9,0.1836734693877551,15.4375,0.004826858438208396,21.657399861248347,2.0,21.0,2,0.25,4,perf_faults
10,0.22727272727272727,13.733333333333324,0.004292471505073865,20.45091684986275,2.199999999999818,12.799999999999727,2,0.2222222222222222,5,perf_faults
6,0.0060790273556231,47929907.3038,0.06786338485604433,30966159.12205244,57861881.15900004,42107435.565999925,1,0.2,1,weights
8,0.041237113402061855,21100249.06892858,0.033613612619897454,14624296.315642584,19066009.48750007,18184050.21449998,2,0.2857142857142857,2,weights
2,0.029850746268656716,1669787.3339999914,0.002749081991739149,0.0,1669787.3339999914,0.0,0,0.0,3,weights
6,0.06896551724137931,40292083.387099996,0.055842114689399334,22663634.132979453,32893647.221000075,37440889.6337499,1,0.2,4,weights
3,0.05172413793103448,121360661.2852,0.14664634494718623,22033200.339399934,121360661.2852,22033200.339399934,0,0.0,5,weights
8,0.008113590263691683,57572329.14285714,0.0797496660808055,105370028.10754654,3127142.0,41864343.5,1,0.14285714285714285,1,energy
5,0.005175983436853002,100352617.375,0.1401350067405554,129223582.2063675,35507810.75,110635871.375,1,0.25,2,energy
6,0.040268456375838924,89603754.4,0.11779870573315215,148193354.0467451,15353672.66666603,30775462.0,1,0.2,3,energy
3,0.0032119914346895075,196701404.25,0.2759966131121676,192903062.25,196701404.25,192903062.25,1,0.5,4,energy
2,0.0021436227224008574,378655543.0,0.5266782903844387,0.0,378655543.0,0.0,0,0.0,5,energy
7,0.0070921985815602835,1401218715.8333333,0.08391503640479274,3127041332.3462124,3025080.5,3033786.75,1,0.16666666666666666,1,perf_L1_dcache_loads
5,0.005065856129685917,2097960282.875,0.12575005343478962,3626898059.034635,5713699.75,2101879048.375,1,0.25,2,perf_L1_dcache_loads
6,0.006085192697768763,1679427350.733333,0.1006438912089194,3352732961.9357734,1089133.0,8531880.33333397,1,0.2,3,perf_L1_dcache_loads
7,0.06542056074766354,1399035671.5,0.08382149554373995,3124751111.3183107,856953.125,4078757.0,1,0.16666666666666666,4,perf_L1_dcache_loads
7,0.07368421052631578,1400579660.7333333,0.08391980774607895,3123384555.5756664,4482363.199999809,5799560.500000477,1,0.16666666666666666,5,perf_L1_dcache_loads
