Key,Median,IQR
2,0.02964426877470356,0.5899836738652527
3,0.10331890331890331,0.26469645268694797
5,0.15451832907075874,0.18395830580150654
1,0.24058229352347,0.6354870261462237
4,0.319947209653092,0.366991341991342
