total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
6,0.023076923076923078,16.8,0.2,21.525798475317938,5.0,9.0,1,0.2,1,perf_task_clock
6,0.0625,8.5,0.18888888888888888,4.9396356140913875,7.0,9.0,2,0.4,2,perf_task_clock
7,0.02348993288590604,4.2222221666666675,0.1162079506074124,2.705732319117347,3.3333330000000014,1.2499995000000004,1,0.16666666666666666,3,perf_task_clock
3,0.04477611940298507,9.75,0.25161290322580643,6.0,9.75,6.0,1,0.5,4,perf_task_clock
3,0.11538461538461539,10.5,0.19811320754716982,4.299999999999997,10.5,4.299999999999997,0,0.0,5,perf_task_clock
13,0.013224821973550356,61.166666666666664,0.010774470083964535,130.11394578940755,20.0,16.0,1,0.08333333333333333,1,perf_faults
13,0.0377906976744186,57.583333333333336,0.010143268158064706,115.20431728985778,9.0,25.625,2,0.16666666666666666,2,perf_faults
25,0.12315270935960591,34.555555583333366,0.006060606065123618,71.14146475836739,11.166667000000416,16.083333249999896,5,0.20833333333333334,3,perf_faults
11,0.04044117647058824,71.725,0.012619864520102048,144.64242332386442,22.625,35.3125,1,0.1,4,perf_faults
15,0.13761467889908258,51.07142857142857,0.008962730085189809,86.43476837288031,16.399999999999636,51.44999999999982,2,0.14285714285714285,5,perf_faults
11,0.015384615384615385,16819837.3055,0.09962905579842252,34477603.05352763,4171464.1170000006,6469947.054000001,1,0.1,1,weights
3,0.015625,31018493.492749996,0.34733118269722607,11876137.135749996,31018493.492749996,11876137.135749996,0,0.0,2,weights
8,0.042105263157894736,12185958.627857145,0.11809558489581147,5079638.0923395585,13965681.26766701,8269909.180499999,1,0.14285714285714285,3,weights
5,0.06493506493506493,18109405.89175,0.19490837952721143,14877519.657266168,12332171.290375002,11089432.995249992,1,0.25,4,weights
7,0.11864406779661017,10677139.683366666,0.11051431054508952,12938267.463064473,4693819.283699997,6771589.629100002,1,0.16666666666666666,5,weights
19,0.06884057971014493,21458796.944444444,0.047482619508926856,68031462.65292627,1859549.5,5637289.125,2,0.1111111111111111,1,energy
19,0.07983193277310924,21458796.944444444,0.047482619508926856,68031462.65292627,1859549.5,5637289.125,2,0.1111111111111111,2,energy
14,0.08588957055214724,29083314.051282004,0.06474082167897802,79555561.80589744,547583.6666660011,8214215.666666001,1,0.07692307692307693,3,energy
17,0.1452991452991453,23735341.46875,0.05324696646794561,68716811.98598479,1736633.25,6812404.125,1,0.0625,4,energy
15,0.19736842105263158,27194658.8,0.06112510005503122,76567190.9336474,629255.099999994,12328682.399999999,1,0.07142857142857142,5,energy
28,0.035668789808917196,459370395.6666667,0.03162464166553929,1870641224.8583553,1072300.0,51015119.0,3,0.1111111111111111,1,perf_L1_dcache_loads
31,0.07398568019093078,417965980.56666666,0.02878284159535486,1779331049.8360927,341509.75,45730461.625,3,0.1,2,perf_L1_dcache_loads
20,0.08658008658008658,648914802.1052631,0.04467533312277285,2202855008.7514973,419999.0,121706103.66666651,2,0.10526315789473684,3,perf_L1_dcache_loads
22,0.12790697674418605,587124951.2738096,0.04042035043493442,2104061735.9528208,335024.5,56945316.0,3,0.14285714285714285,4,perf_L1_dcache_loads
18,0.14285714285714285,726806047.8352941,0.05003636401291522,2316813862.2641287,430156.40000009537,166239662.2000003,1,0.058823529411764705,5,perf_L1_dcache_loads
