item_name,rank_median_execution_time,median_execution_time
perf_branches_1,1.0,1.8798283739888575
perf_L1_dcache_loads_1,2.0,1.9847901175089646
time_1,3.0,1.997292578500037
perf_cycles_3,4.0,2.1042052374996274
perf_cache_references_3,5.0,2.1099041495181154
perf_cycles_2,6.0,2.12242768500073
perf_cache_misses_1,7.0,2.1289550460060127
perf_L1_dcache_loads_5,8.0,2.2040379394893534
perf_branch_misses_5,9.0,2.2326779765135143
perf_branches_4,10.0,2.238358005997725
perf_branch_misses_4,11.0,2.2394118974916637
perf_faults_2,12.0,2.247899120004149
perf_cache_references_4,13.0,2.2500766119919717
perf_L1_dcache_loads_3,14.0,2.2534320744744036
perf_L1_dcache_loads_2,15.0,2.2565844700147863
perf_instructions_3,16.0,2.258804478973616
perf_instructions_1,17.0,2.25883833001717
perf_time_1,18.0,2.2620111995001935
perf_cycles_1,19.0,2.264175221000187
time_5,20.0,2.2658400994996555
perf_cache_references_1,21.0,2.271416445999421
time_3,22.0,2.2718931399999747
perf_time_5,23.0,2.2747976034988824
perf_cycles_4,24.0,2.274980480520753
perf_L1_dcache_loads_4,25.0,2.27742749650497
time_2,26.0,2.2806847980000384
perf_branches_2,27.0,2.3382701865048148
perf_cache_misses_2,28.0,2.340966128016589
perf_instructions_2,29.0,2.3433700510067865
perf_instructions_5,30.0,2.34509939502459
perf_faults_1,31.0,2.3541130914818496
energy_4,32.0,2.354745443997672
perf_cache_misses_3,33.0,2.3582313524966594
perf_branch_misses_3,34.0,2.3596321379882284
perf_time_3,35.0,2.3600567065004725
perf_branches_5,36.0,2.3613070215214975
energy_3,37.0,2.362360716011608
perf_faults_5,38.0,2.364955732016824
weights_3,39.0,2.365942051517777
time_4,40.0,2.3678596239997205
perf_cache_references_2,41.0,2.3704813399999694
perf_cycles_5,42.0,2.371116491001885
perf_cache_misses_5,43.0,2.373089151486056
perf_time_4,44.0,2.373589561000699
perf_instructions_4,45.0,2.374227756023174
perf_cache_misses_4,46.0,2.3744470110104885
perf_cache_references_5,47.0,2.3772286055027507
perf_branch_misses_2,48.0,2.3788118884840515
perf_faults_3,49.0,2.3865397199988365
perf_branch_misses_1,50.0,2.396880193002289
weights_5,51.0,2.4032853730022907
energy_1,52.0,2.421722786530154
energy_5,53.0,2.452763849985786
perf_branches_3,54.0,2.45697449950967
energy_2,55.0,2.4603525650454685
perf_task_clock_4,56.0,2.4876558938995004
perf_time_2,57.0,2.4899520315229893
perf_faults_4,58.0,2.5107957030413672
weights_1,59.0,2.546408346010139
weights_4,60.0,2.7589389630011283
perf_cpu_clock_4,61.0,2.821255946531892
weights_2,62.0,3.665855743980501
perf_task_clock_5,63.0,4.81069941946771
original,64.0,13.696590169000046
perf_task_clock_1,65.0,14.495448757428676
perf_task_clock_2,66.0,16.60133505356498
perf_cpu_clock_3,67.0,16.613139745080844
perf_cpu_clock_2,68.0,16.680390599998645
perf_task_clock_3,69.0,18.284099476528354
perf_cpu_clock_1,70.0,19.71167639514897
perf_cpu_clock_5,71.0,26.80009142088238
