total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
12,0.02654867256637168,63970277.45454545,0.07877927356073249,124980279.57749675,2005442.5,29458197.5,2,0.18181818181818182,2,energy
14,0.10606060606060606,50767474.87692308,0.06657609874910596,107982928.32504791,2378105.799999997,11065677.999999985,2,0.15384615384615385,5,energy
14,0.04129793510324484,566840561.5641025,0.06563533238180803,1212773175.7171853,687437.6666669846,131009054.66666698,2,0.15384615384615385,3,perf_branches
5,0.03424657534246575,30083597.26435,0.2078155100576587,20542459.056877173,25429579.505999997,26467087.067649998,1,0.25,5,weights
12,0.012048192771084338,71.54545454545455,0.012395262395262395,106.53924896604036,21.0,69.0,2,0.18181818181818182,1,perf_faults
10,0.0364963503649635,76.9629628888888,0.013400399807316703,118.61999121920796,27.0,28.0,2,0.2222222222222222,3,perf_faults
10,0.046296296296296294,72.77777777777777,0.012731177779721468,118.30524575368375,14.0,39.5,2,0.2222222222222222,4,perf_faults
16,0.0730593607305936,49.58666666666668,0.00862376811594203,93.99368678563242,14.0,23.700000000000273,2,0.13333333333333333,5,perf_faults
5,0.011337868480725623,17.25,0.25,21.299941314473145,6.0,15.75,1,0.25,1,perf_cpu_clock
5,0.022222222222222223,19.625,0.23363095238095238,25.15793860792255,6.5,18.875,1,0.25,2,perf_cpu_clock
3,0.01744186046511628,13.166666500000002,0.33474576131140477,4.833333499999998,13.166666500000002,4.833333499999998,0,0.0,3,perf_cpu_clock
4,0.029197080291970802,3.75,0.11278195488721804,1.136515141415488,3.5,1.375,0,0.0,4,perf_cpu_clock
4,0.027777777777777776,10.866666666666667,0.24696969696969698,9.85539897157334,4.199999999999999,10.599999999999998,1,0.3333333333333333,5,perf_cpu_clock
5,0.010893246187363835,6.0,0.25,3.5355339059327378,4.5,3.0,1,0.25,1,perf_task_clock
4,0.012307692307692308,12.166666666666666,0.3004115226337448,10.726395273136058,7.5,12.5,1,0.3333333333333333,2,perf_task_clock
7,0.03723404255319149,4.7222221666666675,0.10416666620710785,2.690288996133341,4.000000000000002,1.9166670000000012,1,0.16666666666666666,3,perf_task_clock
6,0.015037593984962405,5.8,0.12747252747252746,4.023058537978288,4.75,8.25,2,0.4,4,perf_task_clock
7,0.03553299492385787,3.7999999999999994,0.08482142857142856,3.1198290551460275,2.6999999999999993,1.3500000000000014,1,0.16666666666666666,5,perf_task_clock
15,0.01507537688442211,0.8955500000000001,0.061960770747569796,1.8778209544005289,0.012700000000000156,0.2003500000000002,3,0.21428571428571427,1,time
8,0.016494845360824743,1.7000142857142857,0.12360504055042212,2.384123818350148,0.3247000000000002,2.3387000000000007,2,0.2857142857142857,2,time
10,0.027247956403269755,1.3272666666666666,0.09622476450089656,2.217840082402496,0.08479999999999999,0.9486999999999999,2,0.2222222222222222,3,time
8,0.017130620985010708,1.6852571428571428,0.12227691625179708,2.406630330006277,0.1897000000000002,2.3436000000000003,2,0.2857142857142857,4,time
8,0.03065134099616858,1.6530285714285715,0.1201407484085857,2.400979870632754,0.08999999999999986,2.42625,2,0.2857142857142857,5,time
9,0.009027081243731194,1.513142875,0.10827183661068594,2.292922764183109,0.21819199999999994,1.8357944999999996,2,0.25,1,perf_time
11,0.023206751054852322,1.2021545,0.08574911592396814,2.1764660623559124,0.043809999999999905,0.8493060000000008,2,0.2,3,perf_time
9,0.03614457831325301,1.49475625,0.10708985616310919,2.299944480269184,0.15558149999999982,1.7953012499999994,2,0.25,4,perf_time
8,0.028469750889679714,1.676790142857143,0.12021286741615253,2.414164294233007,0.09506399999999982,2.4824289999999998,2,0.2857142857142857,5,perf_time
9,0.009072580645161291,5483327233.0,0.10533939389327078,8692880465.242226,199837241.0,6656276222.75,2,0.25,1,perf_cycles
15,0.017462165308498253,3139863957.321429,0.06090485396731158,7104600922.486456,37462172.25,464545590.0,2,0.14285714285714285,2,perf_cycles
10,0.028409090909090908,4898556400.703704,0.09471251448011407,8345858464.94642,381160278.666667,3802173291.66667,2,0.2222222222222222,3,perf_cycles
9,0.030612244897959183,5622055407.25,0.10718032479427328,8623031119.720486,501216664.9999995,6958080057.3,2,0.25,5,perf_cycles
9,0.009109311740890687,11346550.375,0.11194695229783604,18461798.776372705,814052.0,11362140.25,2,0.25,1,perf_cache_references
11,0.023605150214592276,8928392.3,0.09037701766455986,15114489.45942533,651875.0,8980480.25,2,0.2,2,perf_cache_references
12,0.01380897583429229,1.1202578181818181,0.07796654767314495,2.1619980132318184,0.01807800000000004,0.6306604999999998,2,0.18181818181818182,2,perf_time
7,0.026119402985074626,7411264783.416667,0.1404039664092877,9741894799.73035,1701408804.875,12268627819.6875,2,0.3333333333333333,4,perf_cycles
11,0.03225806451612903,8983573.4333333,0.08900265083099819,16122172.461333148,407955.0,6520200.58333325,2,0.2,3,perf_cache_references
8,0.022792022792022793,12403139.42857143,0.1260906042156006,16730301.047220713,988995.0,20239526.625,2,0.2857142857142857,4,perf_cache_references
8,0.0380952380952381,12430847.828571428,0.12756047414390423,17819511.975250747,726877.4000000004,17932076.400000002,2,0.2857142857142857,5,perf_cache_references
6,0.006042296072507553,80383.6,0.12886138002786154,61544.77999830693,109388.0,115826.0,2,0.4,1,perf_cache_misses
14,0.014112903225806451,19991.26923076923,0.04207510156265557,40204.927698181185,5393.0,8222.0,2,0.15384615384615385,2,perf_cache_misses
9,0.02616279069767442,33190.708333375,0.0682072333607952,46270.99818587853,11128.999999999985,26803.000000250016,2,0.25,3,perf_cache_misses
7,0.028455284552845527,45214.125,0.09246317965791132,50702.47421842243,18944.0,51260.5625,2,0.3333333333333333,4,perf_cache_misses
8,0.035555555555555556,34896.02857142857,0.07429242478351315,50652.5144883595,5044.1999999999825,39216.20000000001,2,0.2857142857142857,5,perf_cache_misses
17,0.017119838872104734,57882452.75,0.053549771279171834,140113312.80329397,110412.0,9516472.25,2,0.125,1,perf_branch_misses
14,0.01806451612903226,71323214.3076923,0.06591741393795718,152275428.53911686,1897832.5,8088378.0,2,0.15384615384615385,2,perf_branch_misses
13,0.03823529411764706,77193305.52777775,0.07138558202104674,157036007.8457357,894307.3333335072,31769932.500000007,2,0.16666666666666666,3,perf_branch_misses
8,0.03773584905660377,133808246.17857143,0.12375499524809427,186165577.72622263,26432803.25,185270194.625,2,0.2857142857142857,4,perf_branch_misses
13,0.05179282868525897,75975585.75000001,0.07025279273401637,157607633.6465472,492872.09999999404,26008038.500000007,2,0.16666666666666666,5,perf_branch_misses
14,0.01520086862106406,30274286.307692308,0.06659605150058917,62429098.831382796,873918.0,7572591.0,2,0.15384615384615385,1,energy
6,0.02666666666666667,75678878.46666661,0.17127545133289218,79014209.39729995,37363434.0,114605686.33333302,2,0.4,3,energy
7,0.04487179487179487,62869641.75,0.1426551046999021,77084191.09699337,22303655.875,94364277.0625,2,0.3333333333333333,4,energy
11,0.011111111111111112,4502379529.4,0.08638266237027604,8053196846.02266,261588445.0,3081566510.75,2,0.2,1,perf_instructions
10,0.013175230566534914,4947075415.777778,0.09491988298582495,8366725999.847849,385987053.0,3674023683.0,2,0.2222222222222222,2,perf_instructions
10,0.026881720430107527,4943233472.944445,0.09484874628906798,8366229735.952059,385929206.25,3534383434.0,2,0.2222222222222222,4,perf_instructions
13,0.03903903903903904,3751230552.8888893,0.07197749985564403,7541115752.629413,68221228.0,1886699081.7500005,2,0.16666666666666666,3,perf_instructions
7,0.025089605734767026,7420077291.5,0.14237518117270628,9308136689.494158,2234786505.1999993,11327646065.150002,2,0.3333333333333333,5,perf_instructions
20,0.02014098690835851,393622906.8947368,0.04557938936821943,1035150346.212252,258225.0,71176543.5,3,0.15789473684210525,1,perf_branches
11,0.01608187134502924,736877846.85,0.08532288213459611,1336519275.2502725,43766090.25,489125185.875,2,0.2,2,perf_branches
10,0.03937007874015748,804351257.4444444,0.09313835683327086,1392500399.4504614,24954921.5,608507472.75,2,0.2222222222222222,4,perf_branches
8,0.05128205128205128,1049357187.8857144,0.12150609118129872,1492059116.2636085,131493390.5999999,1472651751.1000001,2,0.2857142857142857,5,perf_branches
13,0.01306532663316583,10805494.02475,0.08275160482645458,10259269.498880787,8819416.608000003,14463031.347000001,2,0.16666666666666666,1,weights
6,0.009966777408637873,8708943.674200002,0.1374565517587576,6830516.504278538,5745047.416500002,7347952.082000002,1,0.2,2,weights
4,0.012698412698412698,48890415.879111,0.2834386481044178,30745825.67877699,55112381.268999994,37268271.42516649,1,0.3333333333333333,3,weights
8,0.02768166089965398,12058481.637821427,0.10194807227001364,12716358.525867479,10052544.408250004,14274624.898249999,2,0.2857142857142857,4,weights
22,0.030598052851182198,601179199.2380953,0.041394178634290874,1666775240.6111739,680637.0,107204187.0,3,0.14285714285714285,1,perf_L1_dcache_loads
12,0.025974025974025976,1139655597.0,0.07845727264331097,2167826684.1924767,45426100.0,688382744.75,2,0.18181818181818182,2,perf_L1_dcache_loads
11,0.028795811518324606,1253628856.4,0.08630712202104794,2241991924.128833,76389575.99999952,850779778.833333,2,0.2,3,perf_L1_dcache_loads
11,0.03642384105960265,1253606275.125,0.08630199456611364,2242077661.849774,76401396.875,851470703.375,2,0.2,4,perf_L1_dcache_loads
12,0.07228915662650602,1111397103.7636366,0.0765110833930128,2179897611.95074,44116941.599999905,560643855.1000004,2,0.18181818181818182,5,perf_L1_dcache_loads
17,0.021822849807445442,49.75,0.008651421615511695,93.73299845838712,13.25,24.25,2,0.125,2,perf_faults
