Item_Retry,Normalized_MAD
energy_1,0.23295254342027583
energy_2,0.23295254342027583
energy_5,0.28329297664086744
perf_branches_3,0.16050427664769445
weights_5,0.29603357124908025
perf_faults_1,0.0004119251069615456
perf_faults_3,0.00026709928225073887
perf_faults_4,0.0002107239359226811
perf_faults_5,0.0006429863416426716
perf_cpu_clock_1,1.0811150580176938
perf_cpu_clock_2,0.6806744146343136
perf_cpu_clock_3,0.4612093064651001
perf_cpu_clock_4,0.44707602919597306
perf_cpu_clock_5,0.3596583453024236
perf_task_clock_1,0.9067293584915521
perf_task_clock_2,0.6532878141666905
perf_task_clock_3,0.32944877363646624
perf_task_clock_4,0.2391712318427729
perf_task_clock_5,0.1981688829548398
time_1,0.426450278559425
time_2,0.26811587809612464
time_3,0.23243885098608355
time_4,0.21620348128387057
time_5,0.2532254757225027
perf_time_1,0.3624057738945831
perf_time_3,0.2446490424520206
perf_time_4,0.21423295038657905
perf_time_5,0.21822188968354345
perf_cycles_1,0.1525598776616147
perf_cycles_2,0.17502761149635215
perf_cycles_3,0.19921771543788427
perf_cycles_5,0.17977843202492888
perf_cache_references_1,0.2656839044152592
perf_cache_references_2,0.20232078982218052
perf_time_2,0.26223596431344637
perf_cycles_4,0.12731832225310305
perf_cache_references_3,0.2610087207376122
perf_cache_references_4,0.1903503210395854
perf_cache_references_5,0.2071273082441914
perf_cache_misses_1,0.02801178301931402
perf_cache_misses_2,0.024703466111406273
perf_cache_misses_3,0.019960956460919752
perf_cache_misses_4,0.02099563334761528
perf_cache_misses_5,0.026175848896919752
perf_branch_misses_1,0.12645797317675986
perf_branch_misses_2,0.13923322331806945
perf_branch_misses_3,0.09522879537130703
perf_branch_misses_4,0.10868134169070372
perf_branch_misses_5,0.13626486665395918
energy_3,0.19413596125727794
energy_4,0.22235504998680503
perf_instructions_1,0.27395119764426845
perf_instructions_2,0.24505039793972563
perf_instructions_4,0.18623690558038822
perf_instructions_3,0.172529708823171
perf_instructions_5,0.15829548694718312
perf_branches_1,0.2671223320074303
perf_branches_2,0.20124465224134483
perf_branches_4,0.19268698984402483
perf_branches_5,0.20075640440397663
weights_1,0.39687281807126984
weights_2,0.2961664511712508
weights_3,0.27772838812958045
weights_4,0.3139787218260683
perf_L1_dcache_loads_1,0.2373763690440538
perf_L1_dcache_loads_2,0.2600029273170098
perf_L1_dcache_loads_3,0.19036083527822664
perf_L1_dcache_loads_4,0.1949770739244308
perf_L1_dcache_loads_5,0.22509540508781695
perf_faults_2,0.00033073688706328186
