Key,Median,IQR
time,1,0.0
perf_instructions,1,0.0
perf_cycles,1,0.0
perf_cache_references,1,0.0
perf_cache_misses,1,0.0
perf_branches,1,0.0
perf_branch_misses,1,0.0
perf_faults,1,0.0
perf_L1_dcache_loads,1,0.0
perf_cpu_clock,3.0,12.5
perf_task_clock,5,6.0
energy,10.5,7.0
weights,12.5,1.5
perf_time,15,2.0
