Item_Retry,Normalized_MAD
energy_2,0.011519029036577554
energy_5,0.0076695872908282845
perf_branches_3,0.00970377588229383
weights_5,0.02756883691720322
perf_faults_1,0.01851995162643413
perf_faults_3,0.01077810544915418
perf_faults_4,0.009050585047963253
perf_faults_5,0.00749835236896452
perf_cpu_clock_1,0.7878800766140177
perf_cpu_clock_2,0.6342382712398762
perf_cpu_clock_3,0.4833037404293796
perf_cpu_clock_4,0.3541865533005361
perf_cpu_clock_5,0.4168052010917956
perf_task_clock_1,0.9112722442024155
perf_task_clock_2,0.5057097990335603
perf_task_clock_3,0.38172385953199106
perf_task_clock_4,0.3693232815051384
perf_task_clock_5,0.24203528357785098
time_1,0.008963126387788801
time_2,0.007168716457119672
time_3,0.0031879212019923805
time_4,0.002995120219416883
time_5,0.004891881208227761
perf_time_1,0.007890485933375138
perf_time_3,0.004095809486071481
perf_time_4,0.0039921189988347755
perf_time_5,0.002705376173655046
perf_cycles_1,0.011325436886336526
perf_cycles_2,0.00910575788640144
perf_cycles_3,0.0058415755358183444
perf_cycles_5,0.005252833618378919
perf_cache_references_1,0.022454962274820647
perf_cache_references_2,0.008425594835768619
perf_time_2,0.004311421968020132
perf_cycles_4,0.005020747646086819
perf_cache_references_3,0.009803816248035982
perf_cache_references_4,0.0041896729188122895
perf_cache_references_5,0.005241052250322325
perf_cache_misses_1,0.02677250456582851
perf_cache_misses_2,0.018600207791402746
perf_cache_misses_3,0.013187417415377656
perf_cache_misses_4,0.007088881751403343
perf_cache_misses_5,0.007553488069488283
perf_branch_misses_1,0.009923094498204799
perf_branch_misses_2,0.009314640464081108
perf_branch_misses_3,0.006352893173441634
perf_branch_misses_4,0.005244721357230362
perf_branch_misses_5,0.0031796728501065747
energy_1,0.009149624896440355
energy_3,0.007699743238171179
energy_4,0.00870303005700945
perf_instructions_1,0.01368855623463399
perf_instructions_2,0.006866265975099637
perf_instructions_4,0.0048192355786909015
perf_instructions_3,0.0057051451553533595
perf_instructions_5,0.005573532484072212
perf_branches_1,0.012081638524990614
perf_branches_2,0.00902431741458134
perf_branches_4,0.004182003894305097
perf_branches_5,0.0051207816761911894
weights_1,0.10758608004200539
weights_2,0.04638497779589059
weights_4,0.03453611756106638
perf_L1_dcache_loads_1,0.011628001494607769
perf_L1_dcache_loads_2,0.008990137886924047
perf_L1_dcache_loads_3,0.006571862546221523
perf_L1_dcache_loads_4,0.005280035187842826
perf_L1_dcache_loads_5,0.005697752153908534
perf_faults_2,0.011275990698062233
weights_3,0.04041210180917793
