Key,Median,IQR
1,0.008,0.009
2,0.00815368639667705,0.013942020140372291
3,0.01034928848641656,0.038453308395216323
4,0.016660917557778543,0.030884863248475197
5,0.017016832041136062,0.041890747125838804
