Key,Median,IQR
perf_cycles,3,0.0
perf_cache_references,3,0.0
perf_cache_misses,3,0.0
perf_branch_misses,3,0.0
perf_cpu_clock,3,1.0
weights,3,0.0
energy,3,39.0
perf_L1_dcache_loads,3,38.0
perf_task_clock,4,2.0
perf_faults,4,1.0
perf_time,37,16.0
time,41,39.0
perf_instructions,42,40.0
perf_branches,42,40.0
