total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
4,0.01646090534979424,202701874.59999847,0.0031820926438941295,62324746.113203794,209906100.59999847,76076509.59999847,0,0.0,5,perf_cycles
4,0.004796163069544364,9766029.666666666,0.019038117247092996,10790683.72234399,4180279.0,12298692.0,1,0.3333333333333333,1,perf_cache_references
5,0.008976660682226212,4964028.75,0.009729970746788923,3921487.729425618,3974917.5,3660497.75,1,0.25,2,perf_cache_references
4,0.0075046904315197,0.04181899999999968,0.004744606539953184,0.027182192344744366,0.035954000000000264,0.03290150000000036,1,0.3333333333333333,2,perf_time
4,0.022857142857142857,223783334.75,0.0034937420373093086,34887370.471904196,201582409.75,38157989.0,0,0.0,4,perf_cycles
4,0.01015228426395939,5413106.888888677,0.01066264195501234,3837862.492959906,6441625.0,4615235.166666985,1,0.3333333333333333,3,perf_cache_references
3,0.005671077504725898,5995770.375,0.011729223275007169,2982211.375,5995770.375,2982211.375,0,0.0,4,perf_cache_references
5,0.029239766081871343,2608305.799999997,0.005153262502826646,2325625.919200669,1979648.900000006,3480315.8999999613,1,0.25,5,perf_cache_references
5,0.006702412868632708,1582895.5,0.027039424358075766,587241.8800419891,1412382.5,799441.0,1,0.25,1,perf_cache_misses
4,0.0055248618784530384,950413.5,0.016910290722983303,740057.2514509717,768483.0,892582.25,1,0.3333333333333333,2,perf_cache_misses
5,0.017064846416382253,621913.5,0.011075191868325078,139955.96815491514,617883.8333334997,192950.16666699946,0,0.0,3,perf_cache_misses
3,0.009523809523809525,439714.375,0.008000182941118249,401343.625,439714.375,401343.625,1,0.5,4,perf_cache_misses
2,0.007547169811320755,759256.3999999985,0.014065850493702254,0.0,759256.3999999985,0.0,0,0.0,5,perf_cache_misses
7,0.009762900976290097,4046425.5,0.007475157091568157,4265192.155720371,2315430.0,2472630.75,1,0.16666666666666666,1,perf_branch_misses
6,0.010771992818671455,1320999.9,0.0024947470768707765,1479086.2898202187,670684.0,337097.5,1,0.2,2,perf_branch_misses
6,0.017543859649122806,2051708.8666666031,0.0038381596418642374,973239.3445464983,1850006.6666669846,918328.3333330154,1,0.2,3,perf_branch_misses
5,0.025,2855437.5625,0.005332026532518236,2467733.136403905,1770054.5,2398118.3125,1,0.25,4,perf_branch_misses
3,0.01485148514851485,513204.8000000119,0.0009719928707300625,92664.60000002384,513204.8000000119,92664.60000002384,0,0.0,5,perf_branch_misses
5,0.042735042735042736,3866531.166666746,0.007372600575832125,2715569.772133348,4004843.6666669846,4082965.3333337307,1,0.25,3,energy
4,0.022598870056497175,2910710.1666666665,0.005563735782596455,1341860.1723622996,3395679.25,1588863.375,0,0.0,4,energy
5,0.0059382422802850355,570452571.5,0.006504765499715643,308645756.3867325,574261667.5,294322487.0,1,0.25,1,perf_instructions
6,0.009787928221859706,373594808.8,0.004252952444098808,328708209.4179476,194239586.0,146404189.0,1,0.2,2,perf_instructions
3,0.010033444816053512,244137284.33333588,0.0028009970791476203,192190322.99999237,244137284.33333588,192190322.99999237,1,0.5,3,perf_instructions
6,0.05825242718446602,293820289.52000123,0.0033213397798608894,236587977.26484606,195331627.0,80438225.0,1,0.2,5,perf_instructions
7,0.01032448377581121,44795482.0,0.0026516257157417965,33256341.10287708,48092693.0,45740967.5,1,0.16666666666666666,1,perf_branches
5,0.007911392405063292,83172905.625,0.004887008311995315,83064884.94832832,44135231.0,57023580.875,1,0.25,2,perf_branches
2,0.006993006993006993,55261943.5,0.0032662878252556642,0.0,55261943.5,0.0,0,0.0,4,perf_branches
2,0.008928571428571428,107785987.39999962,0.006373362629467652,0.0,107785987.39999962,0.0,0,0.0,5,perf_branches
3,0.021897810218978103,40563032.799000025,0.05293196147367939,5742609.235000014,40563032.799000025,5742609.235000014,0,0.0,1,weights
5,0.10638297872340426,18522941.136624992,0.022509248757813065,8586007.64836776,20069375.480999947,13842336.749125063,0,0.0,2,weights
2,0.05714285714285714,29804261.347334027,0.03823773170668855,0.0,29804261.347334027,0.0,0,0.0,3,weights
4,0.16,10362336.612500032,0.012894112883931393,6105498.906833072,14413442.301500082,6603565.883249998,0,0.0,4,weights
5,0.005945303210463734,224911887.75,0.007987371560587542,184193318.56120053,221748807.5,305079272.25,2,0.5,1,perf_L1_dcache_loads
