Item_Retry,Normalized_MAD
time_1,0.15684878238462924
time_2,0.1738193227126808
time_3,0.16006229442959855
time_4,0.16247092104333802
time_5,0.15528402921383302
perf_time_1,0.16228509225572832
perf_time_2,0.15474890635268077
perf_time_3,0.16437356644492557
perf_time_4,0.162056042715916
perf_time_5,0.15781338716081864
perf_instructions_1,0.15984546553331483
perf_instructions_2,0.15939935396380767
perf_instructions_3,0.16352588242227223
perf_instructions_4,0.15791298263688186
perf_instructions_5,0.16852819521033396
perf_cycles_1,0.17607643555010627
perf_cycles_2,0.17775909659502406
perf_cycles_3,0.1681919699963114
perf_cycles_4,0.15358673860715052
perf_cycles_5,0.14733471047572916
perf_cache_references_1,0.1134277898247566
perf_cache_references_2,0.16611368032820625
perf_cache_references_3,0.16172302200854546
perf_cache_references_4,0.14931214604450038
perf_cache_references_5,0.15689770797074912
perf_cache_misses_1,0.14613165212560394
perf_cache_misses_2,0.15138360318464614
perf_cache_misses_3,0.14739641093527886
perf_cache_misses_4,0.14233227099566872
perf_cache_misses_5,0.12634125739162108
perf_branches_1,0.15383037983423015
perf_branches_2,0.15852442851247842
perf_branches_3,0.17823033591360762
perf_branches_4,0.15107099605084046
perf_branches_5,0.15494558811809236
perf_branch_misses_1,0.15937481135199533
perf_branch_misses_2,0.16957314423709077
perf_branch_misses_3,0.1728556703150598
perf_branch_misses_4,0.16252939024988952
perf_branch_misses_5,0.16517707454361058
perf_cpu_clock_1,0.7011120884804657
perf_cpu_clock_2,0.1859116102531929
perf_cpu_clock_3,0.4076196619426687
perf_cpu_clock_4,0.25312121839112656
perf_cpu_clock_5,0.17491899129145905
perf_task_clock_1,0.6277486514234751
perf_task_clock_2,0.5559844329744489
perf_task_clock_3,0.29701846867556303
perf_task_clock_4,0.3446357956004451
perf_task_clock_5,0.24401405724236305
perf_faults_1,0.015076417047498345
perf_faults_2,0.017383342882295406
perf_faults_3,0.021720982062226776
perf_faults_4,0.010852593123561136
perf_faults_5,0.013102028823437235
weights_1,0.12072842811332732
weights_3,0.1504484175689776
weights_5,0.13171817852573783
weights_2,0.1474191949998862
weights_4,0.1357452367002035
energy_1,0.18157977446537435
energy_2,0.15897595241057544
energy_3,0.1446759423481824
energy_4,0.08922292325348041
energy_5,0.15556069263070238
perf_L1_dcache_loads_1,0.15929405992611134
perf_L1_dcache_loads_2,0.17968875883111748
perf_L1_dcache_loads_3,0.18475232205734649
perf_L1_dcache_loads_4,0.16186132163087932
perf_L1_dcache_loads_5,0.17715583942890412
