Key,Median,IQR
perf_cycles,1,4.0
perf_cache_misses,1,4.0
perf_task_clock,5,1.0
perf_L1_dcache_loads,5,2.0
perf_time,6,9.0
perf_cache_references,8,7.0
perf_branch_misses,8,5.0
weights,8,20.0
perf_faults,12,49.0
energy,31,3.0
perf_instructions,44,92.0
time,45,48.0
perf_branches,68,132.0
perf_cpu_clock,78,143.0
