Key,Median,IQR
5,0.04125874125874126,0.0406005255352725
4,0.049754299754299756,0.07637111662846957
3,0.06046037296037296,0.05701526285078435
2,0.06509866102889358,0.07883711824028108
1,0.09179287249462688,0.11437910901776074
