Key,Median,IQR
perf_task_clock,4,8.0
perf_cpu_clock,7,11.0
perf_cache_misses,8,0.0
weights,12,20.0
perf_faults,25,5.0
perf_branches,26,2.0
perf_L1_dcache_loads,27,29.0
perf_instructions,28,2.0
perf_time,29,26.0
perf_branch_misses,49,26.0
time,50,23.0
perf_cache_references,51,5.0
perf_cycles,52,4.0
energy,58,37.0
