total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
6,0.014184397163120567,458856.8666666031,0.0012863534233991125,379475.0149131419,444573.66666698456,701047.3333330154,2,0.4,3,perf_cache_references
2,0.006153846153846154,288919.5,0.0008121370653872347,0.0,288919.5,0.0,0,0.0,4,perf_cache_references
7,0.023255813953488372,228146.0,0.0006396543519236791,207643.33388046225,159968.5000000298,330876.09999996424,2,0.3333333333333333,5,perf_cache_references
23,0.02358974358974359,97764.0,0.039790344073084905,214390.59980876875,17437.5,45018.0,4,0.18181818181818182,1,perf_cache_misses
16,0.02707275803722504,189248.93333333332,0.059319547925554196,498498.5833231581,22918.0,21500.5,2,0.13333333333333333,2,perf_cache_misses
11,0.027918781725888325,68415.63333330001,0.06100357675091084,106195.03980611786,27587.66666700004,14698.500000500062,2,0.2,3,perf_cache_misses
5,0.010706638115631691,26427.125,0.038178245928312295,22987.181961842885,16526.75,19481.375,1,0.25,4,perf_cache_misses
5,0.011682242990654205,21108.800000000017,0.032472239348930766,13940.416545426433,24756.900000000023,21552.999999999913,2,0.5,5,perf_cache_misses
19,0.009788768675940238,10600087.166666666,0.03202855105101224,37163735.780901834,41802.0,108037.25,1,0.05555555555555555,1,perf_branch_misses
14,0.021638330757341576,3607003.1153846155,0.010881413689433827,6560898.778671167,88053.5,617975.5,3,0.23076923076923078,2,perf_branch_misses
11,0.02972972972972973,1239972.9666666985,0.0037468530406774103,3380763.551032695,19815.999999523163,105425.0833337307,1,0.1,3,perf_branch_misses
3,0.008955223880597015,35010.25,0.00010582922614039606,10935.75,35010.25,10935.75,0,0.0,4,perf_branch_misses
5,0.01639344262295082,15873.75,4.7981753467506323e-05,7153.628481255361,15984.5,11783.450000047684,1,0.25,5,perf_branch_misses
8,0.02416918429003021,1221208.904762004,0.007410443062390404,1026113.9781698136,757081.6666670144,1435905.3333335072,2,0.2857142857142857,3,energy
5,0.017857142857142856,507224.625,0.003038757304456276,255342.1452684497,531313.875,476084.8333335072,1,0.25,4,energy
24,0.023928215353938187,313260845.4347826,0.017608366473415217,1089610454.7063694,321635.0,1753926.0,3,0.13043478260869565,1,perf_instructions
18,0.03415559772296015,304877962.0294118,0.01713705953884734,781041508.294366,412067.5,2708597.5,3,0.17647058823529413,2,perf_instructions
13,0.030805687203791468,742618866.0833334,0.04174841864299091,2034523015.6125617,539958.75,79769139.5,2,0.16666666666666666,4,perf_instructions
16,0.0453257790368272,544031862.1999999,0.030583278682025837,1109453508.9192903,1672639.666666031,450281024.5000019,3,0.2,3,perf_instructions
13,0.044673539518900345,75947884.98333327,0.004269484397305495,169810218.93048993,760820.8999996185,2207971.750002384,2,0.16666666666666666,5,perf_instructions
25,0.01926040061633282,56567848.125,0.021430051912693697,163507337.95265773,201232.5,17040921.25,3,0.125,1,perf_branches
23,0.03993055555555555,43605214.09090909,0.016519095675849204,170385476.27854428,171229.5,263146.0,2,0.09090909090909091,2,perf_branches
11,0.03536977491961415,113122861.025,0.04285719672089673,308471482.12626654,112808.375,1049724.125,1,0.1,4,perf_branches
6,0.015151515151515152,303494.6,0.00011498246464657655,561758.380166435,17765.599999904633,53868.7999997139,1,0.2,5,perf_branches
3,0.002749770852428964,747287.301,0.3700330181720495,293487.747,747287.301,293487.747,0,0.0,1,weights
3,0.004267425320056899,11229098.293499999,0.43019973218362156,9598308.095999999,11229098.293499999,9598308.095999999,1,0.5,2,weights
4,0.010610079575596816,8292993.033889,0.2228048596286018,7175330.6446259385,7202630.074666999,8737069.660500001,1,0.3333333333333333,3,weights
5,0.016181229773462782,3613619.2621875,0.1776749352768287,2399036.126526855,3452539.2920000004,3420561.069562501,1,0.25,4,weights
18,0.013177159590043924,138761553.4117647,0.030470033235713633,293322492.11174965,381087.0,92229023.0,3,0.17647058823529413,1,perf_L1_dcache_loads
15,0.027777777777777776,155975912.64285713,0.03427355080405644,214048686.98012874,42200448.5,209734023.875,3,0.21428571428571427,2,perf_L1_dcache_loads
10,0.028328611898016998,25179281.481481448,0.005525969406210719,47935453.179336816,190167.66666603088,616741.6666669846,2,0.2222222222222222,3,perf_L1_dcache_loads
12,0.06593406593406594,20237370.0,0.004440923729179709,43542303.87224329,149869.25,256094.125,2,0.18181818181818182,4,perf_L1_dcache_loads
8,0.0226628895184136,57003409.857142925,0.012509163511308635,139387416.3318923,108173.80000019073,111583.40000009537,1,0.14285714285714285,5,perf_L1_dcache_loads
11,0.018121911037891267,144.1,0.021252120050143795,227.350258411993,33.5,167.625,2,0.2,2,perf_faults
12,0.01056338028169014,15470015.454545455,0.06277038796210038,24894700.65584923,3354151.0,10283030.0,2,0.18181818181818182,1,energy
