Item_Retry,Normalized_MAD
time_1,0.4415943068730993
time_2,0.37594462291083347
time_3,0.33685162650719225
time_4,0.227752329061216
time_5,0.20949155258438998
perf_time_1,0.4571253704302518
perf_time_2,0.4368340825798227
perf_time_3,0.3050807406796381
perf_time_4,0.36633873622431046
perf_time_5,0.15560457343531636
perf_instructions_1,0.391130292708116
perf_instructions_2,0.35489305374860103
perf_instructions_3,0.23040199932497898
perf_instructions_4,0.2451903488829537
perf_instructions_5,0.15750534620601686
perf_cycles_1,0.1388791054469614
perf_cycles_2,0.26084018787761576
perf_cycles_3,0.12413454724401463
perf_cycles_4,0.1177988684877244
perf_cycles_5,0.11273049737692564
perf_cache_references_1,0.32266461338627783
perf_cache_references_2,0.12458354867237909
perf_cache_references_3,0.11754808957471358
perf_cache_references_4,0.12283015014571717
perf_cache_references_5,0.1675148370571624
perf_cache_misses_1,0.04400748224944733
perf_cache_misses_2,0.06856202654633213
perf_cache_misses_3,0.04323522450312902
perf_cache_misses_4,0.039691327184426736
perf_cache_misses_5,0.03458367864808608
perf_branches_1,0.1762522448837014
perf_branches_2,0.36582248683173757
perf_branches_3,0.22669041840483795
perf_branches_4,0.19809405302254973
perf_branches_5,0.12262302321756559
perf_branch_misses_1,0.07549763100137959
perf_branch_misses_2,0.14295485601547808
perf_branch_misses_3,0.07718026142222253
perf_branch_misses_4,0.07157767658209253
perf_branch_misses_5,0.06560996618245414
perf_cpu_clock_1,0.8139987616224561
perf_cpu_clock_2,0.5596060024459872
perf_cpu_clock_3,0.3290118543059825
perf_cpu_clock_4,0.22405852172981167
perf_cpu_clock_5,0.3345301798096466
perf_task_clock_1,0.8934910978706143
perf_task_clock_2,0.7839990287484601
perf_task_clock_3,0.48339529973985357
perf_task_clock_4,0.3307947391850294
perf_task_clock_5,0.29660061265903465
perf_faults_1,0.00044572036394094306
perf_faults_2,0.0003866894534517432
perf_faults_3,0.00028699506038065107
perf_faults_4,0.0003002835771335909
perf_faults_5,0.00014226818434402434
weights_1,0.3213692689233345
weights_2,0.26708369427279915
weights_3,0.2348983070774222
weights_4,0.22870449651166527
weights_5,0.24562517283786323
energy_1,0.23717394301766162
energy_2,0.1868693426407444
energy_3,0.30892863979553076
energy_4,0.23150877292782396
energy_5,0.16000812826738914
perf_L1_dcache_loads_1,0.16587305321048124
perf_L1_dcache_loads_2,0.17299578671036997
perf_L1_dcache_loads_3,0.21418547216985687
perf_L1_dcache_loads_4,0.15469086103883248
perf_L1_dcache_loads_5,0.16595406902384321
