Item_Retry,Normalized_MAD
time_1,0.15266580345735484
time_2,0.18847195403888264
time_3,0.1664513327563489
time_4,0.19328100487580382
time_5,0.22033110911062834
perf_time_1,0.2354386818296503
perf_time_2,0.40351158176235413
perf_time_3,0.18370564921958393
perf_time_4,0.273613470807423
perf_time_5,0.2251269569922794
perf_instructions_1,0.21870126358730443
perf_instructions_2,0.23039116580538385
perf_instructions_3,0.23001194828072896
perf_instructions_4,0.2532630979639083
perf_instructions_5,0.3193756518602887
perf_cycles_1,0.41153731882706623
perf_cycles_2,0.21730588690003017
perf_cycles_3,0.18395223176619935
perf_cycles_4,0.22639872043605727
perf_cycles_5,0.24347533657941547
perf_cache_references_1,0.16792115652314846
perf_cache_references_2,0.1606151973125742
perf_cache_references_3,0.17083904856809903
perf_cache_references_4,0.17494535747486437
perf_cache_references_5,0.18667160209140662
perf_cache_misses_1,0.46687726879465175
perf_cache_misses_2,0.31434124657750817
perf_cache_misses_3,0.306523250778738
perf_cache_misses_4,0.3553685684546009
perf_cache_misses_5,0.2254781018906943
perf_branches_1,0.23685034420497045
perf_branches_2,0.20189721087123208
perf_branches_3,0.37591618682215294
perf_branches_4,0.31134854925650857
perf_branches_5,0.3197345153263657
perf_branch_misses_1,0.1939524411874066
perf_branch_misses_2,0.1653367205036205
perf_branch_misses_3,0.19812136358557447
perf_branch_misses_4,0.205485439013299
perf_branch_misses_5,0.22763764759622743
perf_cpu_clock_1,0.7202208189951577
perf_cpu_clock_2,0.6334846446611684
perf_cpu_clock_3,0.43861181759456563
perf_cpu_clock_4,0.33618585480167773
perf_cpu_clock_5,0.22448187659112603
perf_task_clock_1,0.8630545742614802
perf_task_clock_2,0.5976319985665014
perf_task_clock_3,0.6006553722154082
perf_task_clock_4,0.3031458923077978
perf_task_clock_5,0.36461255910499496
perf_faults_1,0.08370522699241179
perf_faults_2,0.18235065119925914
perf_faults_3,0.08050319920847404
perf_faults_4,0.1303966352651297
perf_faults_5,0.19374571855224998
weights_1,0.1830089544881285
weights_2,0.12893758884367434
weights_3,0.08814397011663225
weights_4,0.096328438441796
weights_5,0.10238785449411021
energy_1,0.022394085115698667
energy_2,0.022277386239507285
energy_3,0.012298658103296351
energy_4,0.014133824522372211
energy_5,0.013065324327813857
perf_L1_dcache_loads_1,0.2591074755726605
perf_L1_dcache_loads_2,0.21668951618316923
perf_L1_dcache_loads_3,0.2353990352637017
perf_L1_dcache_loads_4,0.24732430390272436
perf_L1_dcache_loads_5,0.30753321852434046
